,text,sentiment,polarity,timestamp,sentiment_def
7782,"['numeros', 'contestar', 'mil', 'quejar', 'falto', 'respuesta', 'sistema', 'computarizado', 'apagar', 'quebrar', 'aristeguionline']",0.00872837845236063,0.0,2020-04-07 16:57:33,Negative
7783,"['hola', 'bbva_mex', 'ideo', 'creer', 'banco', 'conformar', 'abm', 'donativo', 'tipo', 'teleton', 'comisionar', 'cobrar', 'usuario', 'iniciativo', 'tendria', 'exito', 'julioastillero', 'mariana_diaz_lu']",0.9542012214660645,1.0,2020-04-07 16:46:56,Positive
7784,"['bbva_mex', 'linear', 'telefonicas', 'disponible', 'atencion', 'cliente', 'linear', 'urgir', 'please']",0.26606035232543945,0.0,2020-04-07 16:42:25,Negative
7785,"['aplazar', 'pago', 'tarjeta', 'mesar', 'interesar']",0.009412286803126335,0.0,2020-04-07 16:42:12,Negative
7786,['pagar'],0.9999574422836304,1.0,2020-04-07 16:40:32,Positive
7787,"['servicio', 'serio', 'activarlo', 'aplicacion', 'dejar', 'servicio', 'empeorar']",0.0199347585439682,0.0,2020-04-07 16:30:06,Negative
7788,"['bbvare_mx', 'transferencia', 'hora', 'contar', 'reflejar', 'contar', 'tardo']",0.0010580860543996096,0.0,2020-04-07 16:25:46,Negative
7789,"['entender', 'paginar', 'dato']",0.7171657085418701,0.5,2020-04-07 16:20:22,Neutral
7790,"['bbvare_mx', 'transferencia', 'hora', 'contar', 'reflejar', 'contar', 'tardo']",0.0010580860543996096,0.0,2020-04-07 16:16:08,Negative
7791,"['imposible', 'comunicarse', 'telefonos', 'descolgar']",0.15936900675296783,0.0,2020-04-07 16:14:16,Negative
7792,"['bbva_mex', 'creer', 'comunicar', 'ningun', 'mediar', 'encantar', 'servicio', 'considerar', 'cambiar', 'banco', 'linear', 'telefonos', 'sucursal', 'aplucaciones', 'lograr', 'atender']",0.9295166730880737,1.0,2020-04-07 16:10:50,Positive
7793,"['madre', 'bichar']",0.8900411128997803,1.0,2020-04-07 16:04:29,Positive
7794,"['bbvare_mx', 'felicitacion', 'especial', 'direccion', 'perder', 'vestir', 'cliente', 'basar', 'negociar', 'felicitacion', 'pesimas', 'decisión', 'exponer', 'justificar', 'inexplicable', 'pesima', 'atencion']",0.0006437867996282876,0.0,2020-04-07 16:00:49,Negative
7795,"['bbva_mex', 'marcar', 'linear', 'atencion', 'cliente', 'linear', 'sonar', 'descolgar']",0.9990293979644775,1.0,2020-04-07 15:51:32,Positive
7796,"['cerrar', 'acudir', 'tramitar', 'estricto', 'protocolo', 'seguridad', 'higiene']",0.978182315826416,1.0,2020-04-07 15:47:53,Positive
7797,"['acabar', 'salir', 'formalos', 'marcar', 'pisar', 'deber', 'autoridad', 'orden']",0.5690639615058899,0.5,2020-04-07 15:47:14,Neutral
7798,"['coser', 'funcionar', 'linear', 'telefonica', 'quedateencasa', 'sucursal']",0.01557911280542612,0.0,2020-04-07 15:46:42,Negative
7799,"['banco', 'ofrecer', 'fijense', 'quejar', 'parecer', 'querer', 'cliente', 'convertir', 'mendigar']",0.7622882127761841,1.0,2020-04-07 15:45:22,Positive
7800,"['bbva_mex', 'imposible', 'comunicarse', 'lines', 'telefonos', 'desactivar']",0.15936900675296783,0.0,2020-04-07 15:43:47,Negative
7801,"['hola', 'llegar', 'mensaje', 'clavar', 'parir', 'retirar', 'tarjeta', 'plan', 'covid', 'jal', 'retirar', 'cajero', 'apartar', 'clavar', 'pedir', 'codigo', 'digitos', 'apoyar', 'favor']",0.7593069672584534,1.0,2020-04-07 15:41:15,Positive
7802,"['pendejo', 'leu', 'banorte', 'jajajaja', 'pic', 'mgp', 'jyhb']",0.17172910273075104,0.0,2020-04-07 15:39:43,Negative
7803,"['laborioso', 'bonito', 'juntar', 'plaza', 'alamos', 'gustar', 'quedo', 'pasar', 'parir', 'apoyar', 'personar', 'pic', 'zfrxwetwey']",0.9942627549171448,1.0,2020-04-07 15:37:50,Positive
7804,"['seguir', 'deuda', 'cliente', 'contestar', 'telefono', 'parecer', 'ofrecimiento', 'puro', 'rollo', 'apoyar', 'gente', 'actitud', 'importar', 'comino', 'atender']",0.4843751788139343,0.5,2020-04-07 15:35:42,Neutral
7805,"['invexbanco', 'solidarizar', 'cliente', 'interesar', 'contingencia', 'penoso', 'invex', 'penoso', 'tomar', 'banco', 'santander']",0.014125321991741657,0.0,2020-04-07 15:34:10,Negative
7806,"['tqm', 'aplazar', 'pago']",0.9991105198860168,1.0,2020-04-07 15:31:35,Positive
7807,"['decidio', 'industriar', 'ecencial', 'obligar', 'cerrar']",0.9807141423225403,1.0,2020-04-07 15:29:09,Positive
7808,"['bbvare_mx', 'hora', 'desbloquear', 'linear', 'ingresar', 'banco', 'atender', 'mil', 'hoja', 'firmar', 'quedar', 'cheque', 'app', 'minuto', 'nadar', 'ayudar', 'nadar']",0.03725658729672432,0.0,2020-04-07 15:19:03,Negative
7809,"['bbva_mex', 'app', 'linear', 'contestar', 'facebook', 'saturar', 'esperar', 'urgir', 'entrar', 'contar']",0.0013899528421461582,0.0,2020-04-07 15:18:10,Negative
7810,"['paravelas', 'continuar', 'promocion', 'parafinar', 'envios', 'mexico', 'depositar', 'oxxo', 'recibir', 'pago', 'tarjetasbancarias', 'tender', 'peso', 'comprar', 'contactanos', 'via', 'whatsapp', '           ', 'pic', 'lnbzoizgla']",0.23689581453800201,0.0,2020-04-07 15:12:16,Negative
7811,"['comprar', 'abonar', 'via', 'tarjeta', 'llegar', 'necesitar', 'responder']",0.32549336552619934,0.0,2020-04-07 15:11:14,Negative
7812,['gracia'],0.0027073360979557037,0.0,2020-04-07 15:03:48,Negative
7813,"['comer', 'solicitar', 'programar', 'apoyar', 'contestar', 'linear', 'hora', 'llamar', 'esperar', 'hora', 'terminar', 'llamar']",0.13326576352119446,0.0,2020-04-07 14:58:12,Negative
7814,"['liverpoolmexico', 'pagar', 'tarjeta', 'departamental', 'app', 'reflejar', 'contar', 'tardo', 'telefonos', 'atencion', 'funcionar']",0.038989998400211334,0.0,2020-04-07 14:55:06,Negative
7815,"['bbva_mex', 'bbvare_mx', 'seriar', 'volver', 'porqueria', 'extrañar', 'app', 'necesitar', 'comunicarme', 'vias', 'nadar']",0.8512319922447205,1.0,2020-04-07 14:54:29,Positive
7816,"['mirar', 'transmision', 'liccsanchez', 'atender', 'inhumano']",0.9932385683059692,1.0,2020-04-07 14:53:30,Positive
7817,"['bbva_mex', 'llamar', 'linear', 'solucionar', 'comer', 'linear', 'contestar', 'esperar', 'hora', 'cortar', 'grabador', 'gracia', 'esperar', 'algun', 'problema']",0.09729420393705368,0.0,2020-04-07 14:51:51,Negative
7818,"['bbvare_mx', 'hora', 'desbloquear', 'linear', 'ingresar', 'banco', 'atender', 'mil', 'hoja', 'firmar', 'quedar', 'cheque', 'app', 'minuto', 'nadar']",0.46447089314460754,0.5,2020-04-07 14:47:37,Neutral
7819,"['comer', 'saldar', 'app', 'inservible', 'año', 'parir', 'banca', 'linear', 'inservible', 'parir', 'ineptitud', 'quitar', 'opcion', 'linear', 'bbvare_mx']",0.0878712385892868,0.0,2020-04-07 14:37:14,Negative
7820,"['caro', 'presidente', 'maior', 'popularidade', 'teve', 'foi', 'contratar', 'all', 'america', 'latino', 'logistica', 'ambev', 'banco', 'santander', 'bank', 'america', 'btg', 'pactual', 'infoglobo', 'itau', 'bba', 'lojas', 'americano', 'microsoft', 'nestle', 'pirelli', 'tetra', 'pak', 'outros']",0.23409858345985413,0.0,2020-04-07 14:36:23,Negative
7821,"['despreciable', 'comenzar', 'mandar', 'mensaje', 'fraudulento', 'esperar', 'alertar', 'situación', 'vulnerable', 'fraude', 'covid', 'pic', 'wcnrqekv']",0.00261671026237309,0.0,2020-04-07 14:35:47,Negative
7822,"['funcionar', 'nadar', 'hora', 'esperar', 'telefono', 'contestar', 'ligar', 'marcar', 'error', 'paso', 'sucursal']",0.4649697244167328,0.5,2020-04-07 14:22:22,Neutral
7823,"['gobiernojalisco', 'recibi', 'mensaje', 'parir', 'recoger', 'apoyar', 'banco', 'pedir', 'nip', 'venir', 'mensaje', 'informacion']",0.7313356995582581,0.5,2020-04-07 14:20:37,Neutral
7824,"['madre', 'miaaaa', 'bichar', 'jalar', 'call', 'center', 'humildaaaad']",0.9686732888221741,1.0,2020-04-07 14:19:18,Positive
7825,"['puto', 'madre', 'odiar']",0.002059806836768985,0.0,2020-04-07 14:18:34,Negative
7826,"['bbva_mex', 'bbvare_mx', 'quin', 'ayudar', 'marcar', 'linear', 'parir', 'contratar', 'apoyar', 'contingencia', 'corto', 'llamar', 'acudir', 'sucursal']",0.998916745185852,1.0,2020-04-07 14:16:08,Positive
7827,"['imposible', 'acceder', 'programar', 'apoyar', 'bbva_mex', 'parir', 'contingencia', 'coronavirus', 'saturar', 'servicio', 'paginar', 'app', 'linear', 'pic', 'zocly', 'eme']",0.46997615694999695,0.5,2020-04-07 14:14:09,Neutral
7828,"['resolvio', 'problema', 'seguir', 'tendencia', 'resolver', 'desapareceran', 'call', 'center', 'pasar', 'llamar', 'nadar', 'tweet', 'listar']",0.7946916222572327,1.0,2020-04-07 13:52:02,Positive
7829,"['bbvare_mx', 'querer', 'aplazar', 'pago', 'credito', 'hipotecario', 'pedir', 'numerar', 'tarjeta', 'tarjeta', 'credito', 'comer', 'accesar', 'menu', 'telefonico', 'numerar', 'numerar', 'credito']",0.024960823357105255,0.0,2020-04-07 13:47:10,Negative
7830,"['bbva_mex', 'querer', 'aplazar', 'pago', 'credito', 'hipotecario', 'pedir', 'numerar', 'tarjeta', 'tarjeta', 'credito', 'comer', 'accesar', 'menu', 'telefonico', 'numerar', 'numerar', 'credito']",0.024960823357105255,0.0,2020-04-07 13:46:27,Negative
7831,"['solicitar', 'ayudar', 'parir', 'contactar', 'asesor', 'tardar', 'lograr', 'exito', 'tenia', 'tarjeta', 'podia', 'atender', 'solicitar', 'ayudar', 'parir', 'lograr', 'contactar', 'pedir', 'apoyar', 'contingencia']",0.8032731413841248,1.0,2020-04-07 13:28:30,Positive
7832,"['gobernar', 'jalisco', 'empezar', 'llegar', 'sms', 'apoyo', 'covid', 'fecho', 'abril', 'parir', 'retirar', 'gente', 'llegar', 'digitos', 'falto', 'clavar', 'seguridad', 'veridico', 'informacion']",0.4808603525161743,0.5,2020-04-07 13:24:33,Neutral
7833,"['suite', 'stade', 'fatih', 'terim', 'banc', 'california', 'stadium']",0.000647318025585264,0.0,2020-04-07 13:12:46,Negative
7834,"['asilascosasw', 'esposar', 'patio', 'santo', 'poniente', 'cdmx', 'cerrar', 'banco', 'peeeeero', 'plaza', 'comer', 'nadar']",0.28855106234550476,0.0,2020-04-07 13:07:08,Negative
7835,"['banco', 'ofrecer', 'apoyar', 'creditos', 'telefono', 'brindar', 'siquiera', 'enlazar', 'enlazar', 'timbrar', 'ayudar', 'insisti', 'muchisimo', 'lograr', 'nadar', 'apoyar']",0.39544305205345154,0.0,2020-04-07 09:25:23,Negative
7836,"['pera', 'opcion', 'interesar', 'moratorio', 'querer', 'transferencia', 'liverpool', 'tarjeta', 'debitar', 'banamex', 'opción', 'pagar', 'paginar', 'litro', 'opcion', 'ofrecer', 'cargar', 'interes', 'profeco', 'deber', 'intervenir']",0.6468152403831482,0.5,2020-04-07 08:28:18,Neutral
7837,"['bbvare_mx', 'hora', 'desbloquear', 'linear', 'ingresar', 'banco', 'atender', 'mil', 'hoja', 'firmar', 'quedar', 'cheque', 'app', 'minuto', 'pesimo', 'servicio']",0.6615149974822998,0.5,2020-04-07 07:42:41,Neutral
7838,"['bbvare_mx', 'hora', 'desbloquear', 'linear', 'ingresar', 'banco', 'atender', 'mil', 'hoja', 'firmar', 'quedar', 'cheque', 'app', 'minuto', 'pesimo', 'servicio']",0.14417819678783417,0.0,2020-04-07 07:42:27,Negative
7839,"['hora', 'desbloquear', 'linear', 'ingresar']",0.3541303277015686,0.0,2020-04-07 07:39:52,Negative
7840,"['gym', 'frente', 'cerrar', 'cortina', 'dejar', 'entrar', 'puertita', 'llenar', 'gym']",0.11542963981628418,0.0,2020-04-07 06:01:10,Negative
7841,"['tratar', 'pagar', 'responder', 'mesar', 'practicaja', 'banamex', 'marcar', 'error', 'app', 'dejar', 'alto', 'tarjeta', 'parir', 'pagar', 'ultimar', 'pasar']",0.9955493211746216,1.0,2020-04-07 05:51:07,Positive
7842,"['mencionar', 'mostrar', 'cheque', 'cantidad', 'emitir', 'banco', 'instrumentar', 'legal', 'presentar', 'presidente', 'jactar', 'mentir', 'traicionar']",0.002005702815949917,0.0,2020-04-07 04:48:09,Negative
7843,"['numerar', 'sucursal', 'gestor', 'digitos', 'banco', 'beneficiario', 'codigo', 'swift', 'bcmrmxmmpym', 'banco', 'intermediario', 'corresponsal', 'jpmorgan', 'chase', 'bank', 'new', 'york', 'codigo', 'banco', 'intermediario']",0.0011991708306595683,0.0,2020-04-07 04:40:05,Negative
7844,"['llegar', 'sms', '             ', 'diciendome', 'desactivar', 'contar', 'salir', 'parir', 'litro', 'sucursal', 'venir', 'link', 'parir', 'solucionarlo', 'comodidad', 'encerrar', 'amiguis', 'pensar', 'parir', 'cliente', 'n_n']",0.30020591616630554,0.0,2020-04-07 04:36:52,Negative
7845,"['contar', 'mesar', 'interesar', 'banamex', 'quedar', 'estrenar', 'modelo', 'temporada', 'olvidar', 'ingresar', 'numerar', 'cupon', 'descontar', 'pic', 'hats']",0.0002671492111403495,0.0,2020-04-07 04:36:23,Negative
7846,"['hola', 'reportar', 'bbva_mexpic', 'vebajql']",0.9999644756317139,1.0,2020-04-07 04:32:14,Positive
7847,"['comer', 'haz', 'mamda', 'llamar', 'parir', 'obtener', 'beneficiar', 'metelo', 'parejo', 'parir', 'dime', 'querer', 'prorrogar']",0.04403112083673477,0.0,2020-04-07 04:27:55,Negative
7848,"['ojo', 'parir', 'llamar', 'contestar', 'app', 'lograr']",0.012945747002959251,0.0,2020-04-07 04:25:03,Negative
7849,"['felipecalderon', 'presidente', 'nacional', 'accionnacional', 'aprobo', 'fobaproa', 'dueño', 'bancrecer', 'cinicamente', 'entrevistar', 'habian', 'autoprestado', 'venia', 'consejo', 'demas', 'banquero', 'banamex', 'amlosequeda']",0.025434812530875206,0.0,2020-04-07 04:09:12,Negative
7850,"['jajajajaja', 'cabron', 'competir']",0.9376870393753052,1.0,2020-04-07 04:08:20,Positive
7851,"['pagar', 'normal', 'referenciar', 'convenio']",0.7124289870262146,0.5,2020-04-07 04:06:36,Neutral
7852,"['pedi', 'diosito', 'señal', 'sono', 'comercial', 'empezar', 'graxx', 'diosito']",0.9581745266914368,1.0,2020-04-07 04:01:16,Positive
7853,['callar'],0.9952155351638794,1.0,2020-04-07 03:58:34,Positive
7854,"['huuuuuu', 'llegar', 'pinchar', 'jajajajajajajaja', 'trabar', 'trabar', 'jajajajajajajaja']",0.9792478084564209,1.0,2020-04-07 03:43:04,Positive
7855,"['noche', 'pagar', 'sucursal', 'referenciar']",0.9999010562896729,1.0,2020-04-07 03:42:03,Positive
7856,"['falto', 'compromiso', 'organizacion', 'parir', 'atender', 'protocolo', 'sobrar', 'covid', 'fila', 'larguisimas', 'tratar']",0.12012775987386703,0.0,2020-04-07 03:26:12,Negative
7857,"['realidad', 'facilidad', 'cobrar', 'interesar', 'demas', 'cobrar', 'ordinario', 'ayudadota']",0.016625655815005302,0.0,2020-04-07 03:14:44,Negative
7858,"['llamar', 'linear', 'llamar']",0.7194747924804688,0.5,2020-04-07 02:50:54,Neutral
7859,"['searsmexico', 'pagar', 'portal', 'banco', 'respetar', 'sano', 'distanciar', 'convenio']",0.0012483864556998014,0.0,2020-04-07 02:45:41,Negative
7860,"['querer', 'aclaracion', 'sobrar', 'fecho', 'pagar', 'parir', 'tarjeta', 'credito', 'minuto', 'linear', 'contestar']",0.685042679309845,0.5,2020-04-07 02:42:23,Neutral
7861,"['apocar', 'ahorrador', 'perder', 'centavo', 'accionista', 'banco', 'perder', 'muchisimo', 'dinero', 'probursa', 'serfin', 'mexicano', 'somex', 'bancreser', 'atlantico', 'comermex', 'foboproa', 'vehicular', 'garantizar', 'dinero', 'ahorrador', 'ipab']",0.0616595558822155,0.0,2020-04-07 02:35:28,Negative
7862,"['servir', 'banca', 'electronica', 'personar', 'moral', 'parir', 'transferencia']",0.18134522438049316,0.0,2020-04-07 02:32:51,Negative
7863,"['hola', 'llegar', 'mensaje', 'clavar', 'parir', 'retirar', 'tarjeta', 'plan', 'covid', 'jal', 'retirar', 'cajero', 'apartar', 'clavar', 'pedir', 'codigo', 'obtenerlo', 'comer', 'procesar']",0.26842737197875977,0.0,2020-04-07 02:32:46,Negative
7864,"['contactocitibmx', 'spei', 'banamex', 'reflejar', 'problema', 'servidor']",0.19144245982170105,0.0,2020-04-07 02:32:03,Negative
7865,"['gobernar', 'lavar', 'dinero', 'lavar', 'hsbc', 'parir', 'sanearse']",0.9994575381278992,1.0,2020-04-07 02:26:31,Positive
7866,"['puto', 'mentira', 'marcar', 'hora', 'traer', 'menu', 'menu', 'vergüenza']",0.09654852002859116,0.0,2020-04-07 02:23:34,Negative
7867,"['poblar', 'bodega', 'aurrera', 'oxxo', 'farmacia', 'guadalajara', 'quihubo', 'banco', 'azteca', 'kfc', 'sere', 'feliz', 'neto', 'gente', 'preguntar', 'oír', 'disculpar', 'mcdonald', 'caro']",0.0034467459190636873,0.0,2020-04-07 02:16:45,Negative
7868,"['mandar', 'tarjeta', 'tenia', 'cargo', 'banorte', 'solucionar', 'pedi', 'reposicion', 'solucion', 'cambiarme', 'santo', 'paz', 'olvidar', 'banorte']",0.05819518491625786,0.0,2020-04-07 02:07:07,Negative
7869,"['hablar', 'parir', 'ofrecerme', 'super', 'promocion', 'vivir', 'oportunidad', 'morir', 'dinero', 'ataud', 'metaaal', 'metaaal']",0.47938016057014465,0.5,2020-04-07 02:06:21,Neutral
7870,['loquillos'],0.4529048204421997,0.5,2020-04-07 01:53:17,Neutral
7871,"['mundo', 'llamarle', 'neumoniaatipica', 'covid']",0.9999116659164429,1.0,2020-04-07 01:27:54,Positive
7872,"['ultimamente', 'ofrecer', 'male', 'servicio']",0.5579306483268738,0.5,2020-04-07 01:13:01,Neutral
7873,"['onda', 'practicajas', 'banamex', 'funcionar']",0.6713970303535461,0.5,2020-04-07 01:11:29,Neutral
7874,"['atletico', 'tdc']",0.4529048204421997,0.5,2020-04-07 01:11:12,Neutral
7875,"['imposible', 'atender', 'llamar', 'parir', 'anunciar', 'apoyo', 'linear', 'contestar', 'acudir', 'paginar', 'sucursal', 'opcion', 'parir', 'cobrar']",0.080624520778656,0.0,2020-04-07 01:08:47,Negative
7876,"['bbva_mex', 'normal', 'pasar', 'hora', 'telefono', 'contestar', 'famoso', 'linear']",0.022247225046157837,0.0,2020-04-07 01:07:29,Negative
7877,"['contactocitibmx', 'paso', 'transferencia']",0.9717740416526794,1.0,2020-04-07 00:57:55,Positive
7878,"['llegar', 'mensaje', 'numerar', 'tarjeta', 'virtual', 'parir', 'retirar', 'apoyar', 'pedir', 'codigo', 'seguridad', 'digitos', 'llegar', 'mensaje', 'ayudarme']",0.8455749154090881,1.0,2020-04-07 00:49:00,Positive
7879,"['gracia', 'bonito', 'hare', 'parir', 'perder', 'costumbre', 'contestar', 'telefono', 'correar', 'nadar']",0.0030784474220126867,0.0,2020-04-07 00:47:49,Negative
7880,"['raro', 'sucursal', 'multiplaza', 'lindo', 'vestir', 'cerrar', 'abril', 'abrir']",0.03506571799516678,0.0,2020-04-07 00:42:58,Negative
7881,"['cuarentena', 'provocar', 'cristianar', 'call', 'center']",0.4529048204421997,0.5,2020-04-07 00:37:06,Neutral
7882,"['hello', 'babys', 'disponible', 'contener', 'xxx', 'querer', 'masaje', 'videos', 'llamar', 'exitante', 'preguntar', 'servicio', 'exclusivo', 'cam', 'aceptar', 'pagar', 'pay', 'zelle', 'citibanamex', 'etcétera', 'pic', 'jnukecreq']",0.11525161564350128,0.0,2020-04-07 00:34:55,Negative
7883,"['reportar', 'extravio', 'tdd', 'personar', 'mediar', 'perdio', 'celular', 'linear', 'contestar']",0.9446155428886414,1.0,2020-04-07 00:24:37,Positive
7884,"['moda_suburbia', 'comer', 'pagar', 'tarjeta', 'suburbia', 'departamental', 'paginar']",0.1968521922826767,0.0,2020-04-07 00:18:31,Negative
7885,"['accesar', 'linear']",0.927137553691864,1.0,2020-04-07 00:10:24,Positive
7886,"['beautyofertasmx', 'holi', 'alguien', 'ear', 'alguien', 'pagar', 'tarjeta', 'credito', 'debitar', 'ahorita', 'liverpool', 'paginar', 'app', 'alguien', 'tendra', 'problema']",0.11176498979330063,0.0,2020-04-24 23:59:23,Negative
7887,"['alguien', 'pagar', 'tarjeta', 'bradescard']",0.022864509373903275,0.0,2020-04-24 23:59:01,Negative
7888,"['venir', 'mente', 'patrocinador', 'aparecio', 'estampar', 'camiseta']",0.0034474453423172235,0.0,2020-04-24 23:51:57,Negative
7889,"['querer', 'pagar', 'opcion', 'mesar', 'interesar', 'tarjeta', 'visar']",0.02275310643017292,0.0,2020-04-24 23:49:11,Negative
7890,"['hijo', 'putisima', 'madre', 'año', 'oficio', 'damnificar', 'explosionar', 'afore', 'banorte', 'puto', 'lambehuevos', 'arrastrar', 'estupidos', 'comer', 'caca']",0.19176019728183746,0.0,2020-04-24 23:38:13,Negative
7891,"['bebeuvea', 'largar', 'complicar', 'alguien', 'explicar', 'directivo', 'banco']",0.589654266834259,0.5,2020-04-24 23:24:14,Neutral
7892,"['ojalar', 'apoyar', 'mes', 'pasar', 'pagar', 'aplicacion', 'parir', 'pagar', 'mes', 'cobrar', 'cantidad', 'recargo', 'reflejo', 'pagar', 'marzo', 'facturar']",0.9592975378036499,1.0,2020-04-24 23:24:07,Positive
7893,"['minuto', 'tratar', 'comunicarme', 'solucionar', 'bbva_mex', 'parir', 'cargar', 'reconocer', 'contestar', 'hora', 'dignar', 'contestar', 'hdspm']",0.05488815903663635,0.0,2020-04-24 23:20:49,Negative
7894,"['bbvare_mx', 'bbva_mex', 'bbvaprensa_mx', 'condusefmx', 'jrisco', 'ojalar', 'darle', 'tratar', 'comunicarnos', 'linear', 'atencion', 'pyme', 'respuesta', 'minuto', 'esperar', 'corto', 'importar', 'horario', 'contestar']",0.04499456286430359,0.0,2020-04-24 23:06:01,Negative
7895,"['sujeto', 'armar', 'asaltar', 'cuentahabiente', 'minatitlan']",0.4529048204421997,0.5,2020-04-24 22:57:54,Neutral
7896,"['sujeto', 'armar', 'asaltar', 'cuentahabiente', 'minatitlan']",0.4529048204421997,0.5,2020-04-24 22:57:37,Neutral
7897,"['searsmexico', 'pagar', 'directo', 'app', 'abril', 'generar', 'impuesto', 'numerar', 'foliar', 'referenciar']",0.03588176891207695,0.0,2020-04-24 22:52:06,Negative
7898,"['gracia', 'contestar', 'erick', 'tomar', 'contar', 'ahorita', 'ocurrir', 'transferencia', 'contar', 'inmediatamente', 'hablar', 'algun', 'parir', 'pasar', 'numerar', 'transferencia', 'mañana', 'grabacion', 'recordar']",0.24079054594039917,0.0,2020-04-24 22:51:04,Negative
7899,"['valer', 'madre', 'seguire', 'ife', 'morir']",0.3406146764755249,0.0,2020-04-24 22:43:37,Negative
7901,"['nadar', 'poniamos', 'comer', 'apoyar', 'cliente', 'comer', 'pendejo', 'bbvare_mx', 'bbva_mex', 'atender', 'cliente', 'chingar', 'ganar', 'evidentemente', 'mierda', 'banco']",0.8587331771850586,1.0,2020-04-24 22:41:45,Positive
7902,"['searsmexico', 'pagar', 'app', 'convenio', 'anunciar', 'redar', 'reflejar', 'abril', 'favor', 'mandar', 'linear', 'telefonia', 'responder', 'ayudarias', 'gracia']",0.044957831501960754,0.0,2020-04-24 22:33:22,Negative
7903,"['searsmexico', 'hola', 'pagar', 'app', 'convenio', 'anunciar', 'pagar', 'registrar', 'abril', 'indicar', 'esperar', 'telefono', 'responder']",0.10317716747522354,0.0,2020-04-24 22:30:36,Negative
7904,"['bbva_mex', 'reportar', 'numeros', 'parir', 'apoyar', 'usuario', 'plantar', 'identidad']",0.9832754731178284,1.0,2020-04-24 22:16:19,Positive
7905,"['oír', 'searsmexico', 'salir', 'casar', 'pagar', 'transferencia', 'salir', 'error', 'paginar', 'pedir', 'clavar', 'acceso', 'contestar', 'linear', 'telefonica', 'exigir', 'atender']",0.09012327343225479,0.0,2020-04-24 22:15:49,Negative
7906,"['beautyofertasmx', 'holi', 'alguien', 'ear', 'alguien', 'pagar', 'tarjeta', 'credito', 'debitar', 'ahorita', 'liverpool', 'paginar', 'app', 'alguien', 'tendra', 'problema']",0.02104058675467968,0.0,2020-04-24 23:59:23,Negative
7907,"['alguien', 'pagar', 'tarjeta', 'bradescard']",0.022864509373903275,0.0,2020-04-24 23:59:01,Negative
7908,"['venir', 'mente', 'patrocinador', 'aparecio', 'estampar', 'camiseta']",0.00033312279265373945,0.0,2020-04-24 23:51:57,Negative
7909,"['querer', 'pagar', 'opcion', 'mesar', 'interesar', 'tarjeta', 'visar']",0.02275310643017292,0.0,2020-04-24 23:49:11,Negative
7910,"['hijo', 'putisima', 'madre', 'año', 'oficio', 'damnificar', 'explosionar', 'afore', 'banorte', 'puto', 'lambehuevos', 'arrastrar', 'estupidos', 'comer', 'caca']",0.08453158289194107,0.0,2020-04-24 23:38:13,Negative
7911,"['bebeuvea', 'largar', 'complicar', 'alguien', 'explicar', 'directivo', 'banco']",0.8525606989860535,1.0,2020-04-24 23:24:14,Positive
7912,"['ojalar', 'apoyar', 'mes', 'pasar', 'pagar', 'aplicacion', 'parir', 'pagar', 'mes', 'cobrar', 'cantidad', 'recargo', 'reflejo', 'pagar', 'marzo', 'facturar']",0.9529154300689697,1.0,2020-04-24 23:24:07,Positive
7913,"['minuto', 'tratar', 'comunicarme', 'solucionar', 'bbva_mex', 'parir', 'cargar', 'reconocer', 'contestar', 'hora', 'dignar', 'contestar', 'hdspm']",0.015360805206000805,0.0,2020-04-24 23:20:49,Negative
7914,"['bbvare_mx', 'bbva_mex', 'bbvaprensa_mx', 'condusefmx', 'jrisco', 'ojalar', 'darle', 'tratar', 'comunicarnos', 'linear', 'atencion', 'pyme', 'respuesta', 'minuto', 'esperar', 'corto', 'importar', 'horario', 'contestar']",0.03633420914411545,0.0,2020-04-24 23:06:01,Negative
7915,"['sujeto', 'armar', 'asaltar', 'cuentahabiente', 'minatitlan']",0.4529048204421997,0.5,2020-04-24 22:57:54,Neutral
7916,"['sujeto', 'armar', 'asaltar', 'cuentahabiente', 'minatitlan']",0.4529048204421997,0.5,2020-04-24 22:57:37,Neutral
7917,"['searsmexico', 'pagar', 'directo', 'app', 'abril', 'generar', 'impuesto', 'numerar', 'foliar', 'referenciar']",0.21140146255493164,0.0,2020-04-24 22:52:06,Negative
7918,"['gracia', 'contestar', 'erick', 'tomar', 'contar', 'ahorita', 'ocurrir', 'transferencia', 'contar', 'inmediatamente', 'hablar', 'algun', 'parir', 'pasar', 'numerar', 'transferencia', 'mañana', 'grabacion', 'recordar']",0.13490033149719238,0.0,2020-04-24 22:51:04,Negative
7919,"['valer', 'madre', 'seguire', 'ife', 'morir']",0.011378335766494274,0.0,2020-04-24 22:43:37,Negative
7921,"['nadar', 'poniamos', 'comer', 'apoyar', 'cliente', 'comer', 'pendejo', 'bbvare_mx', 'bbva_mex', 'atender', 'cliente', 'chingar', 'ganar', 'evidentemente', 'mierda', 'banco']",0.8587331771850586,1.0,2020-04-24 22:41:45,Positive
7922,"['searsmexico', 'pagar', 'app', 'convenio', 'anunciar', 'redar', 'reflejar', 'abril', 'favor', 'mandar', 'linear', 'telefonia', 'responder', 'ayudarias', 'gracia']",0.11298540979623795,0.0,2020-04-24 22:33:22,Negative
